Time,Channel_1,Channel_2
0.0,0.18499227507037674,0.18407922504809227
0.004,-0.11772921097029154,-0.1222624478359483
0.008,-0.43134942504096074,-0.4376274577650101
0.012,-0.7266310132866833,-0.7324891099421098
0.016,-0.9371247781924048,-0.9408955328609783
0.02,-1.0,-1.0
0.024,-0.8977210438124945,-0.8926411234197823
0.028,-0.6715265282513851,-0.6616869415779352
0.032,-0.4005289423923081,-0.3870856839900567
0.036000000000000004,-0.1609492960817317,-0.14362234736470025
0.04,0.006740718351774699,0.029246265589434328
0.044,0.10246270772790478,0.12980747735972376
0.048,0.14959683259536116,0.17913279303050844
0.052000000000000005,0.17610651704100144,0.20419156949635608
0.056,0.20193555052249068,0.22556322384930638
0.06,0.2330206407454336,0.25127106835680935
0.064,0.26454751780252717,0.2777805732824814
0.068,0.2903687347350721,0.2982152952788306
0.07200000000000001,0.30891268744098777,0.31104742926727824
0.076,0.32257406745753014,0.3203260516337678
0.08,0.3342449472423956,0.3292627455161219
0.084,0.34450354912447256,0.336818940027358
0.088,0.3520637122528578,0.3411689083242653
0.092,0.35642050073756426,0.34384970392179026
0.096,0.357965217195068,0.34759139696102404
0.1,0.35480574824963385,0.3504130065452893
0.10400000000000001,0.34263537985882064,0.3444291238794228
0.108,0.3198515753804203,0.3220026509236473
0.112,0.2897414606907909,0.28280349808914806
0.116,0.2555514188281287,0.23387512476189776
0.12,0.21644842106471507,0.18324824045734478
0.124,0.17095164950919006,0.13544335780924932
0.128,0.12266650996042738,0.09331640216827464
0.132,0.08037999761883352,0.06100849041490508
0.136,0.05230058502621904,0.04208445426405505
0.14,0.040857996161955734,0.03594622218210719
0.14400000000000002,0.04343186214741923,0.038739425309646025
0.148,0.05656981994822563,0.04805031387828951
0.152,0.07762675214684411,0.06514035409682095
0.156,0.10345114751271245,0.09158875665400967
0.16,0.13007722172496927,0.12543119970764582
0.164,0.15411524927809483,0.16218949028049323
0.168,0.1745064036649755,0.19861070754725363
0.17200000000000001,0.19406900452580222,0.23433089651197747
0.176,0.21789598371810914,0.2697678763318898
0.18,0.24828001903603525,0.3031626769425657
0.184,0.28210496504132343,0.3307322708064049
0.188,0.313646132447037,0.34954751896878067
0.192,0.33888428370717527,0.36021419979715263
0.196,0.35688108145955844,0.366413887661603
0.2,0.36745851388674544,0.3707664533893962
0.20400000000000001,0.3685892249584437,0.3714554909476393
0.20800000000000002,0.35772004537711344,0.36316870438981974
0.212,0.33529896625283384,0.34141856328317344
0.216,0.3054309504387229,0.30699460227756825
0.22,0.272934270019799,0.26539483218635795
0.224,0.24000472583614907,0.22192328570836284
0.228,0.20642911646782247,0.18002497056445077
0.232,0.17259169476815273,0.14272318756344293
0.23600000000000002,0.14023508638033566,0.11191712890556893
0.24,0.11045995644448814,0.08728556424089495
0.244,0.08300180143347835,0.06752594582100713
0.248,0.05841193898278241,0.051957368007550686
0.252,0.03958194255471281,0.040604974795938054
0.256,0.029461760167361906,0.03337202329138722
0.26,0.027888351637184616,0.029244111216519597
0.264,0.03167910126403051,0.026765434914389985
0.268,0.03797770227664388,0.02662578238721114
0.272,0.04734665184660147,0.03299146863909508
0.276,0.06315667294318916,0.05086686831601406
0.28,0.08822419030471207,0.08279596413962143
0.28400000000000003,0.12236772225259274,0.1272786706450424
0.28800000000000003,0.16205834333861668,0.17780550948956897
0.292,0.20111533366913603,0.22357430256827526
0.296,0.23264194445206954,0.2536688628607544
0.3,0.25224315733626423,0.26271254473642025
0.304,0.2592981868743771,0.2537144574426011
0.308,0.2555468326603709,0.23564505571643823
0.312,0.24467533251927787,0.21804810097038607
0.316,0.23190906605349304,0.20694455637368492
0.32,0.221038177869753,0.2033727847290996
0.324,0.2127103690260752,0.20487096459298315
0.328,0.2061295024259142,0.2089592559418072
0.332,0.2009095366013729,0.21462240755961037
0.336,0.19753638957085906,0.22100976342032053
0.34,0.1964325094616548,0.2265464870750984
0.34400000000000003,0.1966799426375041,0.2294387495978547
0.34800000000000003,0.19664996269909385,0.22870727260253987
0.352,0.19508108142393987,0.22466009253117836
0.356,0.19124215891735474,0.21805235094395137
0.36,0.18623232560530778,0.20936781735661514
0.364,0.18320301912878678,0.1991940365769449
0.368,0.1839830531795965,0.18829552894588475
0.372,0.18711512303210576,0.1776922950922406
0.376,0.18986029196569754,0.16948548891639326
0.38,0.19004018100070397,0.16618186464900764
0.384,0.18668505235900934,0.168465896198001
0.388,0.1808415390106024,0.17419099256394732
0.392,0.1750986619044057,0.17918661880721043
0.396,0.17176141000694156,0.18012910944893923
0.4,0.17193763893962344,0.17778900315624502
0.404,0.17565112821680273,0.17610902651547944
0.40800000000000003,0.18168229041822803,0.1782353077178993
0.41200000000000003,0.187778253367747,0.1840432957157847
0.41600000000000004,0.19212089285569012,0.19009863436330976
0.42,0.1941910681277923,0.1918206564324234
0.424,0.19389461000143005,0.18673288350153627
0.428,0.19108662749731353,0.17663846798159333
0.432,0.1860935228480627,0.16673037287591197
0.436,0.1799830217702525,0.16137740278494506
0.44,0.1745816412319623,0.16077703475423855
0.444,0.17152230213259756,0.1625642569859187
0.448,0.1706742908762,0.16592857402010264
0.452,0.1703931839752617,0.1723879564166495
0.456,0.16937282748337323,0.18229978635257216
0.46,0.1680487787968159,0.1923076667291539
0.464,0.16823105824313322,0.1972637109434925
0.468,0.17101060592873885,0.1943977906652692
0.47200000000000003,0.17524986066951365,0.1856686745446139
0.47600000000000003,0.1791315224850838,0.17630520829385188
0.48,0.18297622187324758,0.17099281601942007
0.484,0.18840839381061247,0.17104961068350177
0.488,0.19481684608698036,0.17449097666988633
0.492,0.19895180170242388,0.17883773885603937
0.496,0.19837457998221564,0.18362858054387488
0.5,0.19377960144589101,0.18928612324366312
0.504,0.18726405146172542,0.1947899684431047
0.508,0.18058073498432203,0.197884546134921
0.512,0.17588637358873815,0.19687495294550605
0.516,0.17495297920087838,0.19185874984236517
0.52,0.17706886294557944,0.18452850049044045
0.524,0.17987579939211917,0.1773449539610088
0.528,0.1819540179865229,0.17306174762725912
0.532,0.18377225079081483,0.17357785944029036
0.536,0.18616272351503182,0.17865668686688085
0.54,0.18827223180225494,0.18638374616886022
0.544,0.18795391873914125,0.19399417953709297
0.548,0.18383152961972926,0.19842255262044906
0.552,0.17684677299706308,0.19780108901231808
0.556,0.16996458010775517,0.1923081734093155
0.56,0.16572284513073643,0.18343864372983898
0.5640000000000001,0.1649311129298099,0.1738313583045894
0.5680000000000001,0.16733023841141748,0.1674393251288595
0.5720000000000001,0.17178736868538236,0.16746619247187366
0.5760000000000001,0.17664214843159942,0.17325263080979347
0.58,0.18091345879096998,0.18054992427908956
0.584,0.1851308968353802,0.18538640769220538
0.588,0.19044514970921766,0.18676577828608143
0.592,0.1969001387293121,0.18616513191902184
0.596,0.20302432996811226,0.1855848501859234
0.6,0.2063582415857963,0.18552429412761784
0.604,0.20446338829222066,0.18446612012982344
0.608,0.19674864402100112,0.18111582274228688
0.612,0.18571903667489997,0.1771319659786572
0.616,0.17594295076419542,0.17691004567376467
0.62,0.170938655658043,0.18439121099629707
0.624,0.17115105478208892,0.19945367009959147
0.628,0.17521660862714694,0.2169830647830191
0.632,0.1819397662230109,0.2299826289174054
0.636,0.19084663000804603,0.23414745731347297
0.64,0.20163580306165385,0.23015761532284684
0.644,0.21259180724191284,0.2220137411207106
0.648,0.2197554164762907,0.2129232475101699
0.652,0.21832110742693178,0.20256658360330526
0.656,0.2046660327216716,0.18746011215425673
0.66,0.17822248049648048,0.16372572085983395
0.664,0.14299046099247303,0.13108612918636298
0.668,0.10709881729189763,0.09474591045852931
0.672,0.08004607198704727,0.06322891436679234
0.676,0.06955957211283414,0.04489329643850959
0.68,0.07988930156692464,0.046005258363553514
0.684,0.11102272803125302,0.06985911532041089
0.6880000000000001,0.15790663032194763,0.11520440967019185
0.6920000000000001,0.21126993906519265,0.17522363828452492
0.6960000000000001,0.26101054517712585,0.23916984078663783
0.7000000000000001,0.299282936093324,0.29540774346689647
0.704,0.32131825682042536,0.3336007241808858
0.708,0.32474181249392853,0.3463432819885386
0.712,0.30799157152572354,0.3315237322031723
0.716,0.27055107657029764,0.2938166713049766
0.72,0.21641447517252965,0.2424238186317138
0.724,0.15571236520891407,0.18651233916776144
0.728,0.10148976175748392,0.13318228288734613
0.732,0.06477916675428563,0.08901235524554685
0.736,0.05099561930026564,0.06143385909061849
0.74,0.05965631698701768,0.05735095934789891
0.744,0.08665353098425777,0.0793612251975715
0.748,0.12506856402083466,0.12206938535972434
0.752,0.16532003435370424,0.17217637743368797
0.756,0.198236632708211,0.21341733426216858
0.76,0.2193628817926192,0.23468451027848536
0.764,0.23040327863812093,0.23618586824352628
0.768,0.23617191958835493,0.22712480110928235
0.772,0.23974671894197241,0.2176716793369906
0.776,0.24045817574594808,0.21335331776969002
0.78,0.23616225831456306,0.21438066033412784
0.784,0.22742116937510248,0.21895340732655155
0.788,0.21933721009274043,0.2263963895345411
0.792,0.21883963308943688,0.23680238790234132
0.796,0.2303033427714003,0.25104942081809734
0.8,0.2534531654993928,0.27114372927513775
0.804,0.2834574371867673,0.29657409464927076
0.808,0.3104649713794423,0.3199812893175358
0.812,0.3173897255504945,0.32519257080346753
0.8160000000000001,0.2795554841500245,0.2880550378924782
0.8200000000000001,0.17332178849804492,0.18499297827387728
0.8240000000000001,-0.00469947061079401,0.01095779151051679
0.8280000000000001,-0.21748038866867758,-0.20079889243052607
0.8320000000000001,-0.38559263640449326,-0.374234969167649
0.836,-0.4179776881927272,-0.41800089315187317
0.84,-0.26157430159101125,-0.274807555284592
0.844,0.06417514206966324,0.04087039255665226
0.848,0.4677063129804435,0.43965757518060133
0.852,0.8180212239236837,0.789233717595172
0.856,0.9944261923766962,0.9664592125451863
0.86,0.9331848954615711,0.9070974395715077
0.864,0.6538685254367214,0.6328037534138453
