Time,Channel_1,Channel_2
0.0,1.4858008414987784,1.1887312412778428
0.004,1.4165888634005879,1.1524878797715845
0.008,0.6167190655380392,0.48644542520240913
0.012,-0.5042144859388985,-0.39593623253880667
0.016,-1.312154929815389,-1.0125469096209594
0.02,-1.517199712727871,-1.2586092729412623
0.024,-1.115652625087345,-0.9386128919761121
0.028,-0.6036211348750504,-0.5276522535002104
0.032,-0.00484849070802662,-0.10981824675713832
0.036000000000000004,-0.20327682856200704,-0.24416955910539592
0.04,0.04232033807084727,0.028740581986852757
0.044,0.17196656654013034,0.14511002772693793
0.048,0.06373019409740605,0.08876752751880998
0.052000000000000005,-0.08712794241611488,-0.03671520234816862
0.056,-0.23940795762290001,-0.1786070091859133
0.06,0.027914881617378942,-0.0015389323950419746
0.064,0.161693691691862,0.1630724264071017
0.068,0.2132670384213954,0.16272272543036612
0.07200000000000001,-0.11114368744137398,-0.11753121463568643
0.076,-0.10537511269583638,-0.18941243314823492
0.08,0.005412773030649869,0.017536271132931432
0.084,0.232096064136455,0.183733122192116
0.088,0.08576880417886681,0.14330204042040193
0.092,-0.23889563011443504,-0.13220868612475112
0.096,-0.21887926709060812,-0.22601301471771595
0.1,0.019325931609413927,-0.022990582102005254
0.10400000000000001,0.2257051424213874,0.12425307156691985
0.108,0.12363155518174677,0.06776962746198356
0.112,-0.23496570485866114,-0.17999021869154813
0.116,-0.3292095035882554,-0.2923668474456934
0.12,-0.21483644629595938,-0.1537467551940095
0.124,-0.14920174081498802,-0.0917395210556787
0.128,-0.16875066908383052,-0.16156378742252825
0.132,-0.3900561352775417,-0.3606238490888799
0.136,-0.6208452549154561,-0.4826547853513721
0.14,-0.2549645880660866,-0.3367828063431311
0.14400000000000002,-0.1804765870246346,-0.13441962223047466
0.148,-0.1374353342826405,-0.21058165324112765
0.152,-0.40614662147667935,-0.2736750827713341
0.156,-0.35149516547041254,-0.24918515557062565
0.16,-0.22074416211281284,-0.1438163920377405
0.164,0.14752665275141313,0.08324003952780235
0.168,0.11751071095656286,0.09672182455598154
0.17200000000000001,-0.046745001942218756,0.016244945103796392
0.176,-0.07848311201090105,-0.047696833523296164
0.18,0.2699110190001106,0.18482199535977314
0.184,0.47952963495486,0.5171966330091562
0.188,0.4703122063693725,0.35015241599533514
0.192,0.24966985012682852,0.2484469297622991
0.196,0.142112603939686,0.15391824348319905
0.2,0.39156155993647473,0.3487085486681612
0.20400000000000001,0.5033604591084047,0.4854190128940593
0.20800000000000002,0.50508445426138,0.3876442005277373
0.212,0.22968574722902685,0.1458986254847978
0.216,0.11528902252741191,-0.00556222674639921
0.22,0.24724778865374925,0.17546667556899792
0.224,0.4492864146545915,0.27800356182958563
0.228,0.20345920225109498,0.15263659348514166
0.232,-0.04495643154122389,-0.061976874412545964
0.23600000000000002,-0.2855747800084843,-0.24061525348052687
0.24,-0.24167249222188528,-0.06073590436643442
0.244,0.005168781485104701,0.0020589246355888716
0.248,-0.117293943779895,-0.05101378031080234
0.252,-0.427010523564276,-0.366141839842294
0.256,-0.5231442531400117,-0.4598952714790443
0.26,-0.317653399699487,-0.19295414863626223
0.264,-0.12242656442636025,-0.0841993992170052
0.268,-0.27149922365408913,-0.0888904222872594
0.272,-0.3654649647917836,-0.41288360541460367
0.276,-0.4602347221566623,-0.3932680243579002
0.28,-0.2293524590776627,-0.20623053991822551
0.28400000000000003,0.008936816170063172,0.08609559024473071
0.28800000000000003,0.04279119866955957,0.005826895843980773
0.292,-0.10188741626263975,-0.10589126037146412
0.296,-0.15293165481025178,-0.07203849256135478
0.3,0.03546342740835169,0.11854227864746984
0.304,0.2428140108039551,0.15862555452999388
0.308,0.19718482423079686,0.11013228874819496
0.312,-0.09593907007631566,-0.14718664405548462
0.316,-0.12890214251641977,-0.11257094717498013
0.32,0.0400349776567239,0.014510621910655547
0.324,0.2608277894967215,0.14606753710203974
0.328,0.20895287114909006,0.12011105493148784
0.332,-0.07672220184345029,-0.12128395821943116
0.336,-0.15101254747857268,-0.14643973916314085
0.34,0.0034166517480244893,-0.015793281026827696
0.34400000000000003,0.24291735606215648,0.20304921669066417
0.34800000000000003,0.14581455014818487,0.1747942523498633
0.352,-0.07338858754466325,-0.06170426998951688
0.356,-0.16673625734556516,-0.15163241110180145
0.36,-0.0031731094761611733,0.05808842988386513
0.364,0.21375792365015323,0.1445687640984505
0.368,0.11783508332076348,0.07689159916921726
0.372,-0.1215766677456295,-0.06362732841973756
0.376,-0.23318080759701823,-0.0863938223676162
0.38,-0.011543689880128417,0.03624416562154499
0.384,0.1926483048686975,0.20428762860389094
0.388,0.08366766759721271,0.12889242907921006
0.392,-0.13223763189451074,0.02466872342370907
0.396,-0.10548453817925837,-0.21932073250594386
0.4,0.044848564271896874,-0.037352193114300374
0.404,0.24954248930902367,0.25931344285121977
0.40800000000000003,0.23962287440832392,0.22525161401147706
0.41200000000000003,-0.02465408202589961,-0.11485851353857358
0.41600000000000004,-0.07441796708945721,-0.042536036813414294
0.42,0.0816932342398593,0.06962350737046086
0.424,0.18926419823995858,0.3157611017428348
0.428,0.023309063786024847,0.14543506234934972
0.432,-0.09606494759693371,-0.12352005487728501
0.436,-0.2521937410404307,-0.12227752304520251
0.44,0.0369402633677968,-0.034783736332421746
0.444,0.2574231037635108,0.16524078109701396
0.448,0.1661349735914195,0.14164338083278238
0.452,-0.1509078172365601,-0.021002702833312417
0.456,-0.1578563855840638,-0.1840076593756005
0.46,0.07250591603387163,-0.029535665949211296
0.464,0.23433821422098147,0.20958045254570506
0.468,0.08966390764931213,0.07802208674524289
0.47200000000000003,-0.040160985726257876,-0.02128520654640198
0.47600000000000003,-0.1640807802079278,-0.1127061195787467
0.48,0.06521053103451972,0.09391683692912832
0.484,0.25163346809488246,0.17694378577125813
0.488,0.18872165156238904,0.1007076526706332
0.492,-0.1277664904811347,-0.060806291318200874
0.496,-0.1592242084887055,-0.11219155805471603
0.5,0.07637817201944255,0.04130455845374846
0.504,0.30340717994947763,0.22685271443002086
0.508,0.16497346309503028,0.137988321597837
0.512,-0.10118106463686721,-0.021468080926703596
0.516,-0.1205273865711966,-0.096417706394396
0.52,0.016070281797528632,0.03271129121441748
0.524,0.3454954360466459,0.2134630036678979
0.528,0.15355546324470884,0.13088431101958306
0.532,-0.08478222296736977,-0.05301338303950529
0.536,-0.16308055379489517,-0.18466459024246823
0.54,0.04784916023273749,0.06076376883911744
0.544,0.21538467876827377,0.2101199404322932
0.548,0.19027527353160767,0.16114132847336965
0.552,-0.07307474066908698,-0.05703199062958403
0.556,-0.12686424090329979,-0.16820003070869977
0.56,0.09528320662925951,-0.009283233992144882
0.5640000000000001,0.22117649766929337,0.25157942561277924
0.5680000000000001,0.11923830992123606,0.1333717523403803
0.5720000000000001,-0.046227271657011765,-0.08375972435807463
0.5760000000000001,-0.058971896463172,-0.11244506402888929
0.58,0.07193547736278016,0.0629524916019402
0.584,0.23451641129981876,0.25972117596948985
0.588,0.18503980999282713,0.12746078406324501
0.592,-0.09561675818294472,-0.0552512358142604
0.596,-0.09042704738901755,-0.12732823195048867
0.6,0.04701695463479758,0.015563711854407178
0.604,0.33991046458060725,0.2128837133378177
0.608,0.16208687589789045,0.0972290505751233
0.612,-0.004530702598796253,-0.06703122265363999
0.616,-0.14143752048472716,-0.15111130291679345
0.62,0.035425863027849364,-0.004633182770785393
0.624,0.2025906725185973,0.1885093080349503
0.628,0.19187535880431758,0.19321785714646714
0.632,-0.07256643280029854,-0.04835933579661729
0.636,-0.05342507051416717,-0.11160064785274869
0.64,0.03568196308919067,-0.004630860217177714
0.644,0.3034788907700426,0.23690738837680653
0.648,0.13789976921206315,0.21353857205347904
0.652,-0.07044523905281702,0.01053713300074774
0.656,-0.18260500329585833,-0.18737274533436155
0.66,0.09353183247034241,0.008315249112871452
0.664,0.21647912142732367,0.16264035620329378
0.668,0.08640100173223897,-0.005741127238929406
0.672,-0.2735593176619985,-0.22153426322602693
0.676,-0.366857293451676,-0.3145306200584297
0.68,-0.2239836986411078,-0.18194472309359608
0.684,0.10970616180454149,0.009516908424815021
0.6880000000000001,0.1093159401250625,0.10744612259794989
0.6920000000000001,-0.09456761597701112,0.025553997289521527
0.6960000000000001,-0.061044011595797726,-0.03521251831053965
0.7000000000000001,0.20744692055766673,0.22575867966349553
0.704,0.557772455665198,0.47492019103749966
0.708,0.4329881926680139,0.3816583698984938
0.712,0.15392955542122078,0.14642488046898064
0.716,0.10774304039112967,-0.016981541205570237
0.72,0.12852944896734095,0.11747136417269863
0.724,0.18301589385172046,0.3002970579454266
0.728,0.07428831223421506,0.047483529031181484
0.732,-0.3156909352377332,-0.24652190599280183
0.736,-0.36742542595771804,-0.2631177608360252
0.74,-0.18539733123523583,-0.11870699522809591
0.744,0.13076940953141092,0.08634106415399222
0.748,0.01239852177038242,0.034739560672957054
0.752,-0.0842876240745889,-0.13507136547043952
0.756,-0.13001938128302407,-0.13681274282248496
0.76,0.03546552486047702,0.025453074766560203
0.764,0.27897152201166747,0.21031203522930875
0.768,0.14614976169534805,0.13738124985263206
0.772,0.021982892873369422,-0.0654619971485898
0.776,-0.1479554952539708,-0.09648506873994299
0.78,0.04471203774676291,0.08579128838237088
0.784,0.23812249599156293,0.24889219412853072
0.788,0.24981644229507102,0.09943393947531964
0.792,-0.07414514542814496,-0.024610014949676913
0.796,-0.12153465143878668,-0.09330104899819269
0.8,0.05814615194199527,0.1144606997967216
0.804,0.3153021355269418,0.22779514623363248
0.808,0.2082634665565257,0.1310021738317933
0.812,-0.02521207006015518,-0.06235610406288193
0.8160000000000001,-0.08594021726278825,-0.08963013222638169
0.8200000000000001,0.09625964279604385,0.07817939654914358
0.8240000000000001,0.3425182050321822,0.2349619261769759
0.8280000000000001,-0.2576369887313642,-0.2683889676483985
0.8320000000000001,-1.2730112611623396,-0.9538790481822674
0.836,-1.582278695195021,-1.3582625641558808
0.84,-1.1126176391114526,-0.9856919557401113
0.844,-0.25348967847311327,-0.14935009184969325
0.848,0.5832353536855793,0.3833134501267363
0.852,1.0393049867760789,0.802149764294019
0.856,1.3802805926682786,1.0708149398968902
0.86,1.5156374800708763,1.1724632826157764
0.864,1.0494346554787612,0.8029940742312475
0.868,0.11034701504845633,0.10931908585677011
0.872,-0.9193345625365431,-0.7489437434009617
0.876,-1.5340949636233905,-1.1972786030583382
0.88,-1.3876183597871967,-1.121627978942434
0.884,-0.6835118510249435,-0.5254312837602912
0.888,0.1797528579440529,0.17655701270008356
0.892,0.00698246944595414,-0.0960956225777796
0.896,-0.13809153280974887,0.003328596893337546
0.9,0.08554297360319174,0.014791770517979294
0.904,0.32664968650768955,0.25559272777716546
0.908,0.21735064774440058,0.1641813083821566
0.912,0.02066529709807595,-0.0861596035438521
0.916,-0.11232647963313655,-0.1399818270586024
0.92,0.03233937958582949,0.010205896748554502
0.924,0.2214565494728476,0.23475227902457096
0.928,0.200946666427804,0.1626661380321234
0.932,-0.017795846196081554,-0.08300626282721615
0.936,0.005344062114831252,-0.1093066156635828
0.9400000000000001,-0.0024288068837017007,0.04006416909781596
0.9440000000000001,0.2597379866353446,0.19601258378606826
0.9480000000000001,0.2526289330935212,0.22767154909186263
0.9520000000000001,-0.0061766204438022075,0.007615084471557343
0.9560000000000001,-0.12476664050011674,-0.18252486569343745
0.96,0.16462036084150156,0.122070026453824
0.964,0.20983642961945026,0.1709001752594973
0.968,0.04661742772495839,0.0963617387187145
0.972,-0.3048744463977766,-0.14906411190149965
0.976,-0.3469925357305079,-0.3015899185526004
0.98,-0.24595905899056453,-0.16889158621300784
0.984,-0.004137337786465512,0.022481852966030676
0.988,-0.14042654827816042,-0.05320219511796114
0.992,-0.32811998604997455,-0.29591027291768884
0.996,-0.4593447056205915,-0.3725505128840844
1.0,-0.23189094641429167,-0.1514986680088096
1.004,0.0009949997312438362,0.00993613471077551
1.008,-0.12625354687773324,-0.03239975104194938
1.012,-0.2571629578873599,-0.20438020402816467
1.016,-0.29097322658875374,-0.21404956384059803
1.02,-0.07002810204641555,0.024396045524676793
1.024,0.2727667420970221,0.24114845648544272
1.028,0.2541223125163871,0.27537584534050213
1.032,0.06547609787660788,0.07134276697791066
1.036,0.07698210393627486,0.05068864373148865
1.04,0.41194878203423185,0.21065931162541685
1.044,0.518261699740798,0.6133626914043714
1.048,0.6195911402331681,0.4240020632304271
1.052,0.2901985577789736,0.24191093278044945
