Time,Channel_1,Channel_2
0.0,0.1765895135112947,0.18992759486377242
0.004,-0.14123297027243842,-0.12102041540188035
0.008,-0.4628437631379676,-0.43852456753259283
0.012,-0.7559827576699564,-0.7329591400910046
0.016,-0.9550401868548037,-0.9404821356158809
0.02,-1.0,-1.0
0.024,-0.8781430926834641,-0.8941203478907004
0.028,-0.6374889425400709,-0.6646674776698318
0.032,-0.36233219909778147,-0.39082981230253366
0.036000000000000004,-0.1281679472769377,-0.14635584816010838
0.04,0.02932978596595226,0.02986522584016238
0.044,0.11357108613974054,0.13445787232870776
0.048,0.14926482585357004,0.1854468541050529
0.052000000000000005,0.1654984984410952,0.20806206296958707
0.056,0.18405854289997836,0.223936688885654
0.06,0.21359348139186185,0.24444333413817154
0.064,0.25063919415763714,0.2697682682396063
0.068,0.28643901830856366,0.29485118144619515
0.07200000000000001,0.31435592541469304,0.3172336610285613
0.076,0.3321910585297372,0.33811142445889764
0.08,0.340047799501217,0.3568470888941766
0.084,0.3392461685996333,0.3687482713708887
0.088,0.33410079750902444,0.3701707447822622
0.092,0.3316963619766826,0.36361679427543514
0.096,0.3359294070274579,0.35529985534969577
0.1,0.3417372963899936,0.34772441505805296
0.10400000000000001,0.3378716660457357,0.33679010280730703
0.108,0.31605331912256074,0.3166012400935563
0.112,0.2770808080545071,0.28523299731625573
0.116,0.228756959302427,0.24525195669947175
0.12,0.1796755928413094,0.20039155419430776
0.124,0.1355544880471078,0.15366540405527163
0.128,0.09902590578121861,0.10826813739150865
0.132,0.07120294859920717,0.06862063160388199
0.136,0.053092802933225824,0.039969706628724344
0.14,0.04440640404336449,0.0262562508714117
0.14400000000000002,0.04268059507403299,0.02792548764286895
0.148,0.04588802319074747,0.04221424525937212
0.152,0.05463336558014964,0.06477823469092492
0.156,0.07100824280718121,0.09137281592923108
0.16,0.09604929297177356,0.12011526310184828
0.164,0.12826329496273337,0.15188012884672664
0.168,0.1647953381651075,0.18784940571452746
0.17200000000000001,0.20388263787734573,0.227944328497524
0.176,0.24445307543733685,0.27096151721608286
0.18,0.2832157663646713,0.3136056695595182
0.184,0.31470120659522904,0.35001454172556534
0.188,0.33512289536453643,0.375375445788374
0.192,0.3451885143469986,0.38926269891619425
0.196,0.3489037472751966,0.39356074349910486
0.2,0.3499930330415848,0.388973711247377
0.20400000000000001,0.34957196621612363,0.37489418767517635
0.20800000000000002,0.3464663281638347,0.3518757378171602
