Time,Channel_1,Channel_2
0.0,1.6468876177135479,1.1672007891297436
0.004,1.4345053820587588,1.2020572925444326
0.008,0.6955905955935433,0.4800829108167975
0.012,-0.42678187066125484,-0.385516412580169
0.016,-1.2073098192356626,-1.0148428532269167
0.02,-1.4286226333704897,-1.1165514814187554
0.024,-1.1568157544866515,-0.9705358304190524
0.028,-0.5779277831851536,-0.5116276291224405
0.032,0.020988161613749418,-0.14060147979370144
0.036000000000000004,-0.22463279341241216,-0.05718802540984386
0.04,-0.03624028190637778,-0.04915199824314287
0.044,0.15039589778945595,0.16784621314181475
0.048,0.12855673402803688,0.11506280392181144
0.052000000000000005,-0.14455165499550862,-0.1818795035627792
0.056,-0.17539154413543617,-0.20304307245437153
0.06,-0.052798438850444857,0.017404098656997827
0.064,0.24083651044371027,0.16884494867141947
0.068,0.14148334409176638,0.10951297755757179
0.07200000000000001,-0.0534683342991487,-0.16432567533953438
0.076,-0.2088631040527997,-0.16284864688067704
0.08,0.029240303761684263,-0.00988377712688733
0.084,0.17614559907003816,0.1554924805510302
0.088,0.16951947214314766,0.12651976531084308
0.092,-0.10916037945174759,-0.050951018450782364
0.096,-0.11282926262793884,-0.2540475698575705
0.1,-0.11024179131205597,0.029774913206843848
0.10400000000000001,0.1804295124287511,0.2595231553448044
0.108,0.055879898177463076,0.14408956225729586
0.112,-0.26805907893983444,-0.1611033683400034
0.116,-0.3093458438010518,-0.299681625697891
0.12,-0.10902916358398296,-0.1586519089253925
0.124,-0.10791450640991644,-0.07951032855075828
0.128,-0.15162097746104267,-0.19850915132260372
0.132,-0.47478648282134833,-0.39352581309806334
0.136,-0.5771379745134164,-0.5062831499537299
0.14,-0.3444512366515435,-0.27749402935437645
0.14400000000000002,-0.06266895375367643,-0.12752311394941532
0.148,-0.19299724296639856,-0.1409236201260894
0.152,-0.30757824818047674,-0.2771625241021997
0.156,-0.41656683097251623,-0.3334891407079335
0.16,-0.06961811012380154,-0.1553839220516478
0.164,0.1173670585008472,0.12336730618604318
0.168,0.16106292970582575,0.1277665049179558
